,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,customer_amount,seller_amount,geolocation_city,geolocation_state,mean_order_price,review_score
13985,69082,-3.086199793453681,-59.97168356970081,4,0,manaus,AM,74.7975,3.25
13986,69083,-3.0785849968328622,-59.97986456168118,0,0,manaus,AM,0.0,
13987,69084,-3.0768933324356,-59.94719731695586,0,0,manaus,AM,0.0,
13988,69085,-3.0698215056718423,-59.95642763625398,4,0,manaus,AM,175.195,4.0
13989,69086,-3.0684913304527006,-59.94522281570346,3,0,manaus,AM,94.62666666666667,4.666666666666667
13990,69087,-3.06092879986861,-59.95096777510817,1,0,manaus,AM,199.0,5.0
13991,69088,-3.0386872781068193,-59.93388495782495,2,0,manaus,AM,119.0,5.0
13992,69089,-3.0919596163057417,-59.95542952412666,3,0,manaus,AM,87.5,4.0
13993,69090,-3.030742428106113,-59.991964327808574,2,0,manaus,AM,314.945,4.5
13994,69092,-3.0009159036492608,-59.989808720289645,0,0,manaus,AM,0.0,
13995,69093,-3.0190548983840833,-60.00930472209297,2,0,manaus,AM,128.74,3.5
13996,69094,-3.041050821260593,-59.97702038299598,0,0,manaus,AM,0.0,
13997,69095,-3.028251576141934,-59.97625499485036,1,0,manaus,AM,149.9,5.0
13998,69096,-3.0375184726705897,-59.968363413808255,1,0,manaus,AM,69.9,1.0
13999,69097,-3.0178685609890534,-59.96801087387325,0,0,manaus,AM,0.0,
14000,69098,-3.053257486851734,-59.9663216275799,2,0,manaus,AM,105.95,3.0
14001,69099,-3.0301269516824725,-59.95161330405085,3,0,manaus,AM,96.96333333333332,3.0
14002,69100,-3.1424792391670695,-58.44414184845574,0,0,itacoatiara,AM,0.0,
14003,69101,-3.131583349876557,-58.43819619025155,0,0,itacoatiara,AM,0.0,
14004,69103,-3.1317886291397716,-58.431686830492836,2,0,itacoatiara,AM,28.99,1.0
14005,69104,-3.14005768439336,-58.438957723689896,0,0,itacoatiara,AM,0.0,
14006,69114,-2.836872510643824,-58.21290626058511,0,0,silves,AM,0.0,
14007,69117,-2.696622458113759,-59.700469862467195,0,0,rio preto da eva,AM,0.0,
14008,69120,-2.7454417100992186,-58.03089476958183,0,0,itapiranga,AM,0.0,
14009,69130,-2.532660369632215,-57.7574845849654,0,0,urucara,AM,0.0,
14010,69135,-2.5672933510834834,-57.87361521910396,0,0,sao sebastiao do uatuma,AM,0.0,
14011,69140,-2.192187978083454,-56.71420560952696,0,0,nhamunda,AM,0.0,
14012,69151,-2.6290354937877174,-56.73835551694225,0,0,parintins,AM,0.0,
14013,69152,-2.640276614287509,-56.748211541420204,0,0,parintins,AM,0.0,
14014,69153,-2.633194250934551,-56.73098032507217,0,0,parintins,AM,0.0,
14015,69170,-2.864206591808358,-56.99802835222093,0,0,freguesia do andira,AM,0.0,
14016,69180,-3.055411886272194,-58.07688811560058,2,0,urucurituba,AM,84.9,3.5
14017,69190,-3.393413712829513,-57.714381631885395,0,0,maues,AM,0.0,
14018,69195,-2.9689044784777163,-57.58534427674386,0,0,boa vista do ramos,AM,0.0,
14019,69200,-4.391270069074022,-59.59364849599482,0,0,borba,AM,0.0,
14020,69230,-3.8908884847909233,-59.09316877144942,0,0,nova olinda do norte,AM,0.0,
14021,69240,-3.581535752432196,-59.12926969963856,0,0,autazes,AM,0.0,
14022,69250,-3.819210265400676,-60.361053404421185,0,0,careiro,AM,0.0,
14023,69255,-3.195967499999992,-59.82835274999999,0,0,careiro da varzea,AM,0.0,
14024,69260,-5.123736850149231,-60.37297405511782,0,0,novo aripuana,AM,0.0,
14025,69265,-7.19702595745815,-59.88862668520392,0,0,apui,AM,0.0,
14026,69280,-5.809236829615069,-61.29577553329722,0,0,manicore,AM,0.0,
14027,69301,2.822774636701947,-60.670697691491505,6,0,boa vista,RR,225.61333333333332,4.0
14028,69303,2.8112506417828613,-60.67829724669431,6,0,boa vista,RR,190.6483333333333,4.333333333333333
14029,69304,2.8246308720442936,-60.68798179447912,1,0,boa vista,RR,199.0,1.0
14030,69305,2.8352716570302348,-60.673422403092275,5,0,boa vista,RR,106.66,4.0
14031,69306,2.8329746973521037,-60.66578495780251,3,0,boa vista,RR,57.23,4.0
14032,69307,2.855558322088571,-60.66071328808693,4,0,boa vista,RR,189.945,4.25
14033,69308,2.796401433054506,-60.68535501889281,1,0,boa vista,RR,236.0,5.0
14034,69309,2.813745521414604,-60.70100721694695,8,0,boa vista,RR,76.81,1.875
14035,69310,2.8380245934358768,-60.7044505326659,0,0,boa vista,RR,0.0,
14036,69311,2.8469292065254623,-60.712952167283575,1,0,boa vista,RR,13.65,5.0
14037,69312,2.812956385249003,-60.71347119636714,3,0,boa vista,RR,92.55,5.0
14038,69313,2.829994574864167,-60.72275024284943,3,0,boa vista,RR,561.2966666666666,2.0
14039,69314,2.8230955067015895,-60.735425064035404,4,0,boa vista,RR,41.9225,3.5
14040,69315,2.823855555269141,-60.67843155093878,0,0,boa vista,RR,0.0,
14041,69316,2.779961659177852,-60.734699547030786,1,0,boa vista,RR,69.9,1.0
14042,69317,2.822591789862548,-60.75414688037525,3,0,boa vista,RR,89.64999999999999,4.333333333333333
14043,69318,2.760685000000024,-60.740591190999965,0,0,boa vista,RR,0.0,
14044,69340,2.4431505411040804,-60.93968257150621,0,0,mucajai,RR,0.0,
14045,69345,4.478955073244596,-61.14596820607238,0,0,pacaraima,RR,0.0,
14046,69348,2.1688337452290822,-61.05285512823727,0,0,iracema,RR,0.0,
14047,69350,2.9934006580974075,-61.38615039228471,0,0,alto alegre,RR,0.0,
14048,69355,3.8828375943958036,-59.62576292024082,0,0,normandia,RR,0.0,
14049,69360,1.8103410515962726,-61.133658755243616,0,0,caracarai,RR,0.0,
14050,69370,1.0152400159994384,-60.0383298687258,0,0,sao luiz,RR,0.0,
14051,69373,0.9375884418081508,-60.42956374858201,0,0,rorainopolis,RR,0.0,
14052,69375,0.9513347950977288,-59.912552588019004,0,0,sao joao da baliza,RR,0.0,
14053,69378,0.8626790805309797,-59.64092950238196,0,0,caroebe,RR,0.0,
14054,69380,3.3621150581128316,-59.83322248785685,1,0,bonfim,RR,89.9,4.0
14055,69400,-3.292532565413575,-60.62277432880012,0,0,manacapuru,AM,0.0,
14056,69401,-3.2829445085700764,-60.63955065387317,0,0,manacapuru,AM,0.0,
14057,69405,-3.2729738856831387,-60.19680230946194,0,0,iranduba,AM,0.0,
14058,69410,-3.328865403622226,-61.21001554046119,0,0,caapiranga,AM,0.0,
14059,69415,-3.2746278790712324,-60.18722648613603,0,0,iranduba,AM,0.0,
14060,69425,-3.328865403622226,-61.21001554046119,0,0,caapiranga,AM,0.0,
14061,69435,-3.4279350324079663,-60.45895377949924,0,0,manaquiri,AM,0.0,
14062,69440,-3.7454147776740614,-61.658785623085464,0,0,anori,AM,0.0,
14063,69445,-3.5791632887343816,-61.4047788174341,0,0,anama,AM,0.0,
14064,69450,-3.8393053675220266,-62.06708508005918,0,0,codajas,AM,0.0,
14065,69460,-4.09374263540589,-63.14117324221791,1,0,coari,AM,1190.65,5.0
14066,69470,-3.3508508929392566,-64.71453684845287,0,0,tefe,AM,0.0,
14067,69480,-5.625403297534994,-63.18704730683074,0,0,tapaua,AM,0.0,
14068,69490,-1.8581995115176646,-65.59105927404983,0,0,maraa,AM,0.0,
14069,69495,-1.8805494250335493,-66.99896726703783,0,0,japura,AM,0.0,
14070,69500,-4.874305179227938,-66.89510672826219,0,0,carauari,AM,0.0,
14071,69510,-6.438327189154448,-68.24550293268693,0,0,itamarati,AM,0.0,
14072,69520,-3.471950855364625,-66.05940725904239,0,0,jurua,AM,0.0,
14073,69540,-3.2110188563874758,-64.80427013726734,0,0,alvaraes,AM,0.0,
14074,69550,-3.3478654054280854,-64.70440703415468,0,0,tefe,AM,0.0,
14075,69552,-3.350393871844133,-64.71727119539305,0,0,tefe,AM,0.0,
14076,69553,-3.355835522728502,-64.72592015146756,0,0,tefe,AM,0.0,
14077,69555,-3.3742065457982293,-64.71184793165708,0,0,tefe,AM,0.0,
14078,69557,-3.3506100011412263,-64.71107215309479,0,0,tefe,AM,0.0,
14079,69600,-3.466221741644258,-68.9529235451489,0,0,sao paulo de olivenca,AM,0.0,
14080,69620,-3.364424592428199,-68.19783504786069,0,0,amatura,AM,0.0,
14081,69630,-4.416761866331178,-70.03170496203413,0,0,benjamin constant,AM,0.0,
14082,69640,-4.235397564986945,-69.93294484842663,0,0,tabatinga,AM,0.0,
14083,69650,-4.36536535897804,-70.19256688680632,0,0,atalaia do norte,AM,0.0,
14084,69660,-2.749440624735905,-66.77056520177112,0,0,jutai,AM,0.0,
14085,69670,-2.5198995158746373,-66.0920464076345,0,0,fonte boa,AM,0.0,
14086,69685,-2.858382059585587,-67.77272062068286,0,0,tonantins,AM,0.0,
14087,69700,-0.9708152901079539,-62.92765736209584,0,0,barcelos,AM,0.0,
14088,69730,-2.6276415405535745,-60.94779303491244,0,0,novo airao,AM,0.0,
14089,69735,-2.02731716434931,-60.01999558986956,0,0,presidente figueiredo,AM,0.0,
14090,69750,0.16094808058407145,-66.87665591251007,0,0,sao gabriel da cachoeira,AM,0.0,
14091,69790,-3.0823042317502454,-60.0674038956374,0,0,iauarete,AM,0.0,
14092,69800,-7.51503583918822,-63.020308663627866,4,0,humaita,AM,71.4625,3.5
14093,69820,-6.530684341316176,-64.3873912690169,0,0,canutama,AM,0.0,
14094,69830,-7.260527721769048,-64.79146202910376,0,0,labrea,AM,0.0,
14095,69850,-8.776118569514901,-67.38609416403365,0,0,boca do acre,AM,0.0,
14096,69860,-7.709366703385172,-66.99783711943061,0,0,pauini,AM,0.0,
14097,69870,-7.436250048625629,-70.02775373319264,0,0,envira,AM,0.0,
14098,69880,-6.663392742444255,-69.86700869667986,0,0,eirunepe,AM,0.0,
14099,69890,-7.048135477837754,-71.69173554714767,0,0,ipixuna,AM,0.0,
14100,69895,-7.546240437628792,-72.58318369780645,0,0,guajara,AM,0.0,
14101,69900,-9.967843044507287,-67.8132844686253,14,1,rio branco,AC,237.78500000000003,3.7142857142857144
14102,69901,-9.95935155986708,-67.80548084063032,13,0,rio branco,AC,147.3553846153846,4.615384615384615
14103,69902,-9.94453383993862,-67.81688732728577,0,0,rio branco,AC,0.0,
14104,69903,-9.945319444726195,-67.8231598423896,3,0,rio branco,AC,483.2666666666667,3.6666666666666665
14105,69904,-9.981985725229377,-67.82874516388715,0,0,rio branco,AC,0.0,
14106,69905,-9.976918860902309,-67.80810933644135,1,0,rio branco,AC,173.67,5.0
14107,69906,-9.993371562888608,-67.81643310389885,2,0,rio branco,AC,146.495,4.0
14108,69907,-10.00146155972632,-67.79650623958986,0,0,rio branco,AC,0.0,
14109,69908,-9.979282220514099,-67.88020368411595,1,0,rio branco,AC,119.0,5.0
14110,69909,-10.021020614007249,-67.80168027994576,1,0,rio branco,AC,159.99,4.0
14111,69910,-9.957905933498111,-67.81808284598175,0,0,rio branco,AC,0.0,
14112,69911,-9.979872137226337,-67.82634864438137,6,0,rio branco,AC,105.615,3.3333333333333335
14113,69912,-9.989061455597199,-67.84408966250473,6,0,rio branco,AC,116.23333333333333,2.6666666666666665
14114,69914,-9.97683785455416,-67.86866601400897,0,0,rio branco,AC,0.0,
14115,69915,-9.97796362176973,-67.83430606526893,9,0,rio branco,AC,188.98111111111112,4.222222222222222
14116,69917,-9.94907414217099,-67.87675861421145,1,0,rio branco,AC,549.0,3.0
14117,69918,-9.95647868243801,-67.82849981530683,14,0,rio branco,AC,187.95285714285714,4.214285714285714
14118,69919,-9.955303078156795,-67.84853785183275,8,0,rio branco,AC,157.69875000000002,4.125
14119,69920,-9.956576378950984,-67.81885018991566,0,0,rio branco,AC,0.0,
14120,69921,-9.939930677122234,-67.8271832195393,0,0,rio branco,AC,0.0,
14121,69922,-9.9289170875008,-67.84012717003617,0,0,rio branco,AC,0.0,
14122,69925,-10.153304051241047,-67.73425773430942,3,0,senador guiomard,AC,136.66,5.0
14123,69926,-9.798650525705353,-68.00424668340727,0,0,bujari,AC,0.0,
14124,69927,-9.595140028479923,-67.54296064346511,1,0,porto acre,AC,74.9,5.0
14125,69928,-10.32865702788485,-67.18306544202153,0,0,placido de castro,AC,0.0,
14126,69929,-22.861614714024757,-47.06430302666198,0,0,campinas,AC,0.0,
14127,69930,-10.652226188202286,-68.50293467826819,2,0,xapuri,AC,144.465,5.0
14128,69931,-10.571229718698472,-67.67442149448621,0,0,capixaba,AC,0.0,
14129,69932,-11.005940733106021,-68.74917530692645,3,0,brasileia,AC,19.9,5.0
14130,69934,-11.020952868213916,-68.72939233607998,1,0,epitaciolandia,AC,92.34,1.0
14131,69935,-10.935105601017353,-69.55783084258934,0,0,assis brasil,AC,0.0,
14132,69940,-9.066410201703562,-68.65995055104227,0,0,sena madureira,AC,0.0,
14133,69945,-10.059374368036126,-67.03748580022025,0,0,acrelandia,AC,0.0,
14134,69950,-8.838577670536376,-69.2613848114748,1,0,manoel urbano,AC,194.99,5.0
14135,69955,-9.45133015164121,-70.47741051454966,0,0,santa rosa do purus,AC,0.0,
14136,69960,-8.16958312050621,-70.35729662801785,0,0,feijo,AC,0.0,
14137,69970,-8.162819037792,-70.7684415278742,0,0,tarauaca,AC,0.0,
14138,69975,-9.19131077153694,-71.9504233933875,0,0,jordao,AC,0.0,
14139,69980,-7.626199615821543,-72.66888054135308,3,0,cruzeiro do sul,AC,319.2633333333333,4.666666666666667
14140,69982,-8.596674347154703,-71.4428233904134,0,0,porto walter,AC,0.0,
14141,69983,-8.95454999999995,-72.78365899999996,0,0,marechal thaumaturgo,AC,0.0,
14142,69985,-7.736558913313336,-72.65163538338902,0,0,rodrigues alves,AC,0.0,
14143,69990,-7.6051056321020285,-72.91606928086937,0,0,mancio lima,AC,0.0,
14144,70002,-15.790438613105168,-47.88065505785112,0,0,brasilia,DF,0.0,
14145,70037,-15.845993999999996,-47.92076549999998,0,0,brasilia,DF,0.0,
14146,70040,-15.791769706579192,-47.879069905811804,4,0,brasilia,DF,75.58749999999999,4.5
14147,70041,-15.788286439912854,-47.87838798848746,0,0,brasilia,DF,0.0,
14148,70043,-15.798928499999993,-47.87092349999998,1,0,brasilia,DF,13.99,5.0
14149,70044,-15.797781541531345,-47.8746815799425,0,0,brasilia,DF,0.0,
14150,70047,-15.797781541531345,-47.8746815799425,0,0,brasilia,DF,0.0,
14151,70048,-15.797781541531345,-47.8746815799425,0,0,brasilia,DF,0.0,
14152,70053,-15.797781541531345,-47.8746815799425,0,0,brasilia,DF,0.0,
14153,70054,-15.798200402581196,-47.87337064254048,0,0,brasilia,DF,0.0,
14154,70055,-15.797781541531345,-47.8746815799425,0,0,brasilia,DF,0.0,
14155,70056,-15.799445999999998,-47.86928549999998,0,0,brasilia,DF,0.0,
14156,70057,-15.79043861310517,-47.88065505785112,1,0,brasilia,DF,29.9,5.0
14157,70059,-15.799445999999998,-47.86928549999998,0,0,brasilia,DF,0.0,
14158,70064,-15.797781541531345,-47.8746815799425,0,0,brasilia,DF,0.0,
14159,70065,-15.797781541531345,-47.8746815799425,0,0,brasilia,DF,0.0,
14160,70067,-15.799189500000008,-47.870102249999995,1,0,brasilia,DF,84.9,5.0
14161,70068,-15.798428999999992,-47.872575000000005,0,0,brasilia,DF,0.0,
14162,70070,-15.784913720927284,-47.893015075867154,6,6,brasilia,DF,216.795,3.6666666666666665
14163,70072,-15.801168946835489,-47.88254108769877,0,0,brasilia,DF,0.0,
14164,70074,-15.801637600323229,-47.88247560268915,0,0,brasilia,DF,0.0,
14165,70077,-15.790766662964781,-47.884439188103585,3,0,brasilia,DF,419.66,3.6666666666666665
14166,70078,-15.801637600323229,-47.88247560268915,0,0,brasilia,DF,0.0,
14167,70150,-15.800488118249211,-47.86100133827455,0,0,brasilia,DF,0.0,
14168,70160,-15.80037538277552,-47.86052311245146,4,0,brasilia,DF,380.63750000000005,4.25
14169,70175,-15.800386238213811,-47.860526697270615,0,0,brasilia,DF,0.0,
14170,70200,-15.81563062846688,-47.85521104544847,4,0,brasilia,DF,140.495,4.0
14171,70210,-15.848599106565448,-47.92118752578113,5,0,brasilia,DF,109.394,4.8
14172,70232,-15.805785435894466,-47.88609507749398,2,0,brasilia,DF,52.900000000000006,4.5
14173,70233,-15.808538242108208,-47.88911031185955,3,0,brasilia,DF,84.66000000000001,4.0
14174,70234,-15.810877006701013,-47.891054968853425,6,0,brasilia,DF,247.625,3.8333333333333335
14175,70235,-15.813194505700219,-47.89330451642298,3,57,brasilia,DF,73.96333333333334,4.333333333333333
14176,70236,-15.807456612688576,-47.88440956669204,4,0,brasilia,DF,393.07500000000005,4.5
14177,70237,-15.810245259195082,-47.88662796141776,0,0,brasilia,DF,0.0,
14178,70238,-15.812917181372674,-47.88900373992636,3,0,brasilia,DF,114.92666666666666,4.666666666666667
14179,70239,-15.815554144172907,-47.89131047619948,1,0,brasilia,DF,114.9,5.0
14180,70252,-15.815715274178336,-47.89574486973762,2,0,brasilia,DF,149.695,5.0
14181,70253,-15.817678615244041,-47.89842645905612,1,0,brasilia,DF,38.9,1.0
14182,70254,-15.819884898376205,-47.90131338575768,1,0,brasilia,DF,579.0,4.0
14183,70255,-15.817652763996591,-47.89360633669266,8,0,brasilia,DF,52.39,1.5
14184,70256,-15.820386577109703,-47.89692835641649,2,0,brasilia,DF,285.25,5.0
14185,70257,-15.822194400367135,-47.89957810262365,1,0,brasilia,DF,235.0,5.0
14186,70258,-15.821871393060118,-47.90111023732908,1,0,brasilia,DF,223.64,5.0
14187,70272,-15.821718749948097,-47.904012131890376,1,0,brasilia,DF,110.0,4.0
14188,70273,-15.823885476188996,-47.906590941102486,2,0,brasilia,DF,42.44,2.5
14189,70274,-15.825806029664957,-47.90932309948162,1,0,brasilia,DF,110.0,5.0
14190,70275,-15.827828127654694,-47.91225048825004,9,0,brasilia,DF,103.50555555555553,2.3333333333333335
14191,70276,-15.82590986050251,-47.90466747209378,3,0,brasilia,DF,95.90000000000002,3.6666666666666665
14192,70277,-15.827987555859181,-47.90744724170381,2,0,brasilia,DF,69.45,5.0
14193,70278,-15.829927787259354,-47.910213248673095,2,0,brasilia,DF,34.945,3.0
14194,70292,-15.829890986590973,-47.9147750492362,4,0,brasilia,DF,100.7475,5.0
14195,70293,-15.831395149349374,-47.91722129777486,7,0,brasilia,DF,89.35714285714286,3.857142857142857
14196,70294,-15.833309482288845,-47.92000075063287,4,0,brasilia,DF,62.9725,5.0
14197,70295,-15.835438392503306,-47.92283323982219,3,0,brasilia,DF,116.99666666666667,3.6666666666666665
14198,70296,-15.832010456375837,-47.91297217354835,0,0,brasilia,DF,0.0,
14199,70297,-15.831099138572945,-47.91445523637194,4,0,brasilia,DF,113.19749999999999,3.0
14200,70298,-15.836117702699443,-47.918683673710646,7,0,brasilia,DF,31.855714285714292,2.857142857142857
14201,70299,-15.837829737122707,-47.92100626929295,1,0,brasilia,DF,47.49,5.0
14202,70330,-15.803070325168445,-47.8904186862304,3,0,brasilia,DF,64.33,3.3333333333333335
14203,70331,-15.803144679926744,-47.89695691992201,6,0,brasilia,DF,43.241666666666674,3.6666666666666665
14204,70335,-15.800597136315746,-47.88945379385659,0,0,brasilia,DF,0.0,
14205,70336,-15.803758423620252,-47.89407909304939,1,0,brasilia,DF,75.0,5.0
14206,70337,-15.806440837638288,-47.89624333671012,4,0,brasilia,DF,60.197500000000005,4.0
14207,70338,-15.801750902838771,-47.89196092532132,0,0,brasilia,DF,0.0,
14208,70340,-15.797740677119636,-47.89371336021909,8,0,brasilia,DF,161.4225,3.875
14209,70342,-15.805877274829694,-47.89178238647163,2,0,brasilia,DF,253.95,4.5
14210,70343,-15.808556601833892,-47.89398125727542,0,0,brasilia,DF,0.0,
14211,70344,-15.810822063459904,-47.89635989396289,5,0,brasilia,DF,118.35999999999999,4.8
14212,70345,-15.812950128936786,-47.898491873352704,1,0,brasilia,DF,79.9,5.0
14213,70346,-15.81468991768345,-47.900954018833005,0,0,brasilia,DF,0.0,
14214,70347,-15.81653914825267,-47.90398006442213,0,0,brasilia,DF,0.0,
14215,70350,-15.807573029311902,-47.90182919932561,4,0,brasilia,DF,156.9475,4.5
14216,70351,-15.810962514850353,-47.905698516812734,2,0,brasilia,DF,56.95,5.0
14217,70352,-15.80844890840389,-47.8982601279131,2,0,brasilia,DF,124.45,4.0
14218,70353,-15.810653950770822,-47.900342789057476,1,0,brasilia,DF,11.55,5.0
14219,70354,-15.812571169313024,-47.90297737850393,0,0,brasilia,DF,0.0,
14220,70355,-15.814285363978938,-47.90555801896934,4,0,brasilia,DF,120.995,4.75
14221,70360,-15.814701119442368,-47.91034139201444,2,0,brasilia,DF,102.5,5.0
14222,70361,-15.819353688493397,-47.91662341947235,2,0,brasilia,DF,40.485,4.0
14223,70362,-15.816388063963236,-47.90815598902745,0,0,brasilia,DF,0.0,
14224,70363,-15.818503614963571,-47.91109321509004,5,0,brasilia,DF,142.98,4.6
14225,70364,-15.820457547907878,-47.91318518301207,2,0,brasilia,DF,182.495,4.0
14226,70365,-15.822256049502423,-47.91638104080353,0,0,brasilia,DF,0.0,
14227,70372,-15.818425749357045,-47.9066247720729,0,0,brasilia,DF,0.0,
14228,70373,-15.8203870856849,-47.90931947551259,2,0,brasilia,DF,84.99,1.0
14229,70374,-15.822587681915559,-47.91184799454868,1,0,brasilia,DF,59.9,5.0
14230,70375,-15.824598100047163,-47.91445163439053,1,0,brasilia,DF,58.99,5.0
14231,70376,-15.826461854318984,-47.917087972460585,0,0,brasilia,DF,0.0,
14232,70377,-15.828294966749379,-47.92016369410959,0,0,brasilia,DF,0.0,
14233,70380,-15.822378350169345,-47.92160984888994,1,0,brasilia,DF,229.9,5.0
14234,70381,-15.826650928628199,-47.926959307498684,0,0,brasilia,DF,0.0,
14235,70382,-15.824249147394031,-47.91916844675495,3,0,brasilia,DF,48.663333333333334,4.666666666666667
14236,70383,-15.826242987249174,-47.92164493617343,5,0,brasilia,DF,77.05799999999999,4.0
14237,70384,-15.827493762553393,-47.92443250257791,3,3,brasilia,DF,334.0,3.3333333333333335
14238,70385,-15.830307633862471,-47.92289906163665,2,0,brasilia,DF,147.45,5.0
14239,70386,-15.8322149928929,-47.92523255708553,1,0,brasilia,DF,100.0,3.0
14240,70387,-15.829741686720327,-47.927314408167085,2,0,brasilia,DF,99.7,5.0
14241,70390,-15.815334367328477,-47.9166656602897,12,0,brasilia,DF,176.58333333333334,4.333333333333333
14242,70391,-15.796373425489346,-47.84895542548933,0,0,brasilia,DF,0.0,
14243,70393,-11.003213513105424,-68.74472282388545,0,0,brasilia,DF,0.0,
14244,70402,-15.802477586805972,-47.87471121064673,1,0,brasilia,DF,99.99,4.0
14245,70406,-15.807898658030108,-47.87406381458834,0,0,brasilia,DF,0.0,
14246,70415,-15.823970999999998,-47.88720623106173,0,0,brasilia,DF,0.0,
14247,70422,-15.824901524310992,-47.8925856261604,2,0,brasilia,DF,249.0,5.0
14248,70602,-15.748033023861783,-47.92424951664843,0,0,brasilia,DF,0.0,
14249,70610,-15.791945278094726,-47.91225009691532,6,3,brasilia,DF,100.93333333333334,4.333333333333333
14250,70620,-15.776030210658432,-47.90937287246811,0,0,brasilia,DF,0.0,
14251,70630,-15.771690726661665,-47.92309195755592,4,0,brasilia,DF,291.82,5.0
14252,70631,-15.769281260999946,-47.95934499999999,0,0,brasilia,DF,0.0,
14253,70632,-15.76294440389537,-47.93548179863323,3,0,brasilia,DF,133.37666666666667,4.666666666666667
14254,70634,-15.74718871062609,-47.925360867220036,1,0,brasilia,DF,849.0,1.0
14255,70636,-15.717313805160968,-47.906416137733224,1,0,brasilia,DF,42.9,5.0
14256,70640,-15.785749245172015,-47.9363854403587,2,0,brasilia,DF,44.95,2.5
14257,70645,-15.781852449476983,-47.93405506253423,4,17,brasilia,DF,309.0,3.0
14258,70648,-15.788493200806588,-47.936096761660956,5,0,brasilia,DF,127.77799999999999,4.0
14259,70650,-15.798037478325744,-47.942735461883565,9,0,brasilia,DF,297.56666666666666,4.111111111111111
14260,70655,-15.79709175884297,-47.93699734599852,5,0,cruzeiro,DF,127.74000000000001,4.4
14261,70658,-15.794687183997047,-47.93546669816589,20,0,brasilia,DF,97.1535,4.3
14262,70660,-15.806495753791173,-47.94217524407977,16,0,brasilia,DF,106.164375,4.0625
14263,70666,-15.748866,-47.89393199999999,0,0,brasilia,DF,0.0,
14264,70670,-15.801919570438304,-47.923663412486796,21,0,brasilia,DF,235.11238095238085,4.333333333333333
14265,70673,-15.80012425304452,-47.928409647846166,39,0,brasilia,DF,109.38897435897437,4.128205128205129
14266,70675,-15.790725642857138,-47.93009291964286,2,0,brasilia,DF,53.400000000000006,5.0
14267,70680,-15.784431863233904,-47.91704557351041,32,0,brasilia,DF,76.84093750000002,4.09375
14268,70687,-15.815976328611026,-47.907328086588976,17,0,brasilia,DF,98.62823529411764,3.8823529411764706
14269,70710,-15.754117514577864,-47.89183146362891,0,0,brasilia,DF,0.0,
14270,70711,-15.788580794017989,-47.88242487362647,2,0,brasilia,DF,218.495,5.0
14271,70712,-15.786935542319089,-47.883764951663835,1,0,brasilia,DF,66.99,4.0
14272,70719,-15.786283585240911,-47.88911797837572,1,30,brasilia,DF,99.99,5.0
14273,70720,-15.78098497932925,-47.88928265100863,0,0,brasilia,DF,0.0,
14274,70722,-15.782328657601859,-47.88292095657198,1,0,brasilia,DF,16.9,5.0
14275,70723,-15.781554240333309,-47.88551525666666,0,0,brasilia,DF,0.0,
14276,70730,-15.776596790121262,-47.88914724014261,3,0,brasilia,DF,29.16333333333333,5.0
14277,70732,-15.778555142172237,-47.88278389785359,4,0,brasilia,DF,126.095,4.5
14278,70733,-15.775865275342557,-47.88311697357546,0,0,brasilia,DF,0.0,
14279,70734,-15.7725675827139,-47.88349979187398,6,0,brasilia,DF,68.21333333333334,4.5
14280,70735,-15.780190808637094,-47.8868943695827,2,0,brasilia,DF,259.0,4.5
14281,70736,-15.775965033109037,-47.886267565405426,6,0,brasilia,DF,91.84666666666665,4.5
14282,70737,-15.772888898609331,-47.88628830959998,10,0,brasilia,DF,59.163,3.6
14283,70740,-15.767955679976819,-47.891011727932785,5,33,brasilia,DF,118.51799999999999,4.2
14284,70741,-15.76397732984432,-47.89268029760156,1,0,brasilia,DF,149.9,5.0
14285,70742,-15.769690776999711,-47.883989148946405,1,0,brasilia,DF,129.97,1.0
14286,70743,-15.766207333326596,-47.88472815603002,5,0,brasilia,DF,88.728,4.6
14287,70744,-15.763580590800174,-47.88582425715255,5,0,brasilia,DF,121.556,4.2
14288,70745,-15.770179695567686,-47.88701554857541,6,0,brasilia,DF,126.86666666666666,4.333333333333333
14289,70746,-15.767568652642154,-47.887577431662685,3,0,brasilia,DF,353.96333333333337,5.0
14290,70747,-15.763901402890266,-47.888789257974935,4,0,brasilia,DF,70.745,3.75
14291,70750,-15.759941938987499,-47.8944989792052,12,0,brasilia,DF,173.44833333333335,3.8333333333333335
14292,70752,-15.760244081241627,-47.88665469664535,1,0,brasilia,DF,99.9,1.0
14293,70753,-15.756922452945787,-47.88727288933428,1,0,brasilia,DF,95.0,4.0
14294,70754,-15.754187959068918,-47.88893574964102,3,0,brasilia,DF,158.69000000000003,4.0
14295,70755,-15.761076000265975,-47.889596289495955,1,0,brasilia,DF,16.9,4.0
14296,70756,-15.757499970020184,-47.890053758247596,8,0,brasilia,DF,117.25,4.0
14297,70757,-15.755013607004084,-47.89147743340466,5,0,brasilia,DF,58.938,4.2
14298,70760,-15.75046199006069,-47.89649347350024,4,0,brasilia,DF,99.1375,3.75
14299,70761,-15.745466250000003,-47.8991205,0,0,brasilia,DF,0.0,
14300,70762,-15.75123462334708,-47.88967273759191,3,0,brasilia,DF,28.28333333333333,4.666666666666667
